referrer,views_total,views_unique
learn.microsoft.com,174,32
Google,85,10
perplexity.ai,55,1
github.com,49,12
Bing,38,11
DuckDuckGo,8,2
microsoft.github.io,8,1
statics.teams.cdn.office.net,5,2
linkedin.com,1,1
