referrer,views_total,views_unique
learn.microsoft.com,207,33
Google,183,18
Bing,36,15
github.com,15,8
statics.teams.cdn.office.net,11,8
chatgpt.com,1,1
copilot.microsoft.com,1,1
linkedin.com,1,1
microsoft.github.io,1,1
