referrer,views_total,views_unique
learn.microsoft.com,283,34
Bing,78,22
Google,63,18
statics.teams.cdn.office.net,36,4
github.com,35,11
DuckDuckGo,4,1
search.brave.com,3,2
copilot.microsoft.com,3,1
en.wikipedia.org,3,1
Yahoo,2,1
