referrer,views_total,views_unique
learn.microsoft.com,354,49
github.com,58,16
Google,42,17
Bing,35,18
statics.teams.cdn.office.net,25,2
perplexity.ai,15,1
DuckDuckGo,9,2
Yahoo,8,2
chatgpt.com,2,1
yandex.com.tr,1,1
