referrer,views_total,views_unique
Google,139,30
learn.microsoft.com,120,18
Bing,108,27
github.com,83,23
teams.public.onecdn.static.microsoft,55,15
chatgpt.com,16,7
linkedin.com,11,6
ecosia.org,1,1
