referrer,views_total,views_unique
learn.microsoft.com,300,36
Bing,178,26
Google,78,19
github.com,74,11
statics.teams.cdn.office.net,26,4
search.brave.com,21,2
linkedin.com,15,2
chatgpt.com,5,2
copilot.microsoft.com,3,1
DuckDuckGo,1,1
