referrer,views_total,views_unique
learn.microsoft.com,168,27
github.com,29,11
Bing,19,7
Google,13,1
linkedin.com,12,6
microsoft.github.io,11,1
review.learn.microsoft.com,2,1
lnkd.in,1,1
perplexity.ai,1,1
chatgpt.com,1,1
