referrer,views_total,views_unique
learn.microsoft.com,164,22
github.com,99,19
Google,97,40
teams.public.onecdn.static.microsoft,82,19
Bing,78,31
chatgpt.com,23,6
DuckDuckGo,11,1
claude.ai,2,1
apchq-crm.visualstudio.com,1,1
linkedin.com,1,1
