referrer,views_total,views_unique
Google,223,34
learn.microsoft.com,193,24
github.com,111,18
Bing,83,26
teams.public.onecdn.static.microsoft,75,13
chatgpt.com,21,4
search.brave.com,12,1
DuckDuckGo,11,1
apchq-crm.visualstudio.com,8,1
claude.ai,2,2
