referrer,views_total,views_unique
Google,130,23
learn.microsoft.com,87,15
Bing,83,19
github.com,79,24
teams.public.onecdn.static.microsoft,39,15
com.linkedin.android,16,1
linkedin.com,12,7
chatgpt.com,6,2
ecosia.org,1,1
