referrer,views_total,views_unique
Google,220,32
github.com,117,19
learn.microsoft.com,104,24
Bing,79,27
teams.public.onecdn.static.microsoft,74,12
chatgpt.com,21,4
search.brave.com,12,1
DuckDuckGo,11,1
apchq-crm.visualstudio.com,8,1
claude.ai,3,2
