referrer,views_total,views_unique
Google,209,25
github.com,145,22
Bing,99,30
learn.microsoft.com,91,20
teams.public.onecdn.static.microsoft,48,10
DuckDuckGo,22,2
chatgpt.com,19,4
search.brave.com,12,1
apchq-crm.visualstudio.com,8,1
linkedin.com,4,4
