referrer,views_total,views_unique
learn.microsoft.com,336,35
linkedin.com,88,36
community.directions4partners.com,64,1
statics.teams.cdn.office.net,58,15
github.com,52,9
com.linkedin.android,33,15
Bing,26,11
Google,26,4
lnkd.in,11,5
repos.opensource.microsoft.com,9,2
