referrer,views_total,views_unique
learn.microsoft.com,135,29
Google,87,10
github.com,49,12
Bing,37,10
DuckDuckGo,8,2
microsoft.github.io,8,1
statics.teams.cdn.office.net,5,2
perplexity.ai,3,1
linkedin.com,2,2
