referrer,views_total,views_unique
Google,228,30
learn.microsoft.com,178,24
DuckDuckGo,80,2
Bing,53,20
github.com,48,20
teams.public.onecdn.static.microsoft,28,7
chatgpt.com,5,1
linkedin.com,2,2
