referrer,views_total,views_unique
Google,149,25
learn.microsoft.com,100,19
Bing,61,30
github.com,43,9
chatgpt.com,33,4
teams.public.onecdn.static.microsoft,9,3
Yahoo,4,1
thepowertimes.com,2,1
DuckDuckGo,1,1
teams.df.onecdn.static.microsoft,1,1
