referrer,views_total,views_unique
learn.microsoft.com,196,25
Google,71,12
Bing,58,19
github.com,36,12
linkedin.com,15,3
statics.teams.cdn.office.net,14,7
chatgpt.com,1,1
claude.ai,1,1
github1s.com,1,1
