referrer,views_total,views_unique
learn.microsoft.com,305,37
Bing,181,28
Google,89,21
github.com,75,12
statics.teams.cdn.office.net,26,4
search.brave.com,21,2
linkedin.com,15,2
chatgpt.com,5,2
copilot.microsoft.com,3,1
DuckDuckGo,1,1
