referrer,views_total,views_unique
learn.microsoft.com,127,19
github.com,52,23
Google,40,14
Bing,26,11
DuckDuckGo,20,2
teams.public.onecdn.static.microsoft,18,6
linkedin.com,11,5
copilot.com,7,1
statics.teams.cdn.office.net,4,1
search.brave.com,2,1
