referrer,views_total,views_unique
learn.microsoft.com,143,22
github.com,27,9
Google,13,1
Bing,12,5
linkedin.com,11,5
microsoft.github.io,11,1
review.learn.microsoft.com,2,1
statics.teams.cdn.office.net,1,1
chatgpt.com,1,1
perplexity.ai,1,1
