referrer,views_total,views_unique
learn.microsoft.com,204,25
Google,172,25
DuckDuckGo,50,2
Bing,47,16
github.com,30,18
teams.public.onecdn.static.microsoft,17,5
linkedin.com,11,5
chatgpt.com,5,1
statics.teams.cdn.office.net,4,1
