referrer,views_total,views_unique
Google,150,30
learn.microsoft.com,119,18
Bing,83,20
github.com,78,23
teams.public.onecdn.static.microsoft,59,17
com.linkedin.android,16,1
linkedin.com,11,6
chatgpt.com,8,3
ecosia.org,1,1
