referrer,views_total,views_unique
learn.microsoft.com,415,57
Bing,65,20
github.com,50,17
Google,37,15
perplexity.ai,15,1
statics.teams.cdn.office.net,12,2
DuckDuckGo,9,2
Yahoo,6,1
chatgpt.com,2,1
