referrer,views_total,views_unique
learn.microsoft.com,128,28
Google,86,9
perplexity.ai,55,1
github.com,49,12
Bing,36,9
DuckDuckGo,8,2
microsoft.github.io,8,1
statics.teams.cdn.office.net,5,2
linkedin.com,1,1
