referrer,views_total,views_unique
Google,166,30
learn.microsoft.com,148,23
Bing,83,26
teams.public.onecdn.static.microsoft,65,15
github.com,52,23
linkedin.com,35,22
chatgpt.com,19,2
com.linkedin.android,9,5
DuckDuckGo,6,2
cechat-web.com,6,1
