referrer,views_total,views_unique
learn.microsoft.com,217,24
Google,54,14
github.com,46,15
Bing,27,7
statics.teams.cdn.office.net,9,2
teams.public.onecdn.static.microsoft,5,3
DuckDuckGo,2,2
