referrer,views_total,views_unique
learn.microsoft.com,368,34
statics.teams.cdn.office.net,96,17
linkedin.com,79,32
community.directions4partners.com,64,1
Google,56,6
github.com,51,8
com.linkedin.android,34,15
Bing,26,11
lnkd.in,11,5
repos.opensource.microsoft.com,9,2
