referrer,views_total,views_unique
learn.microsoft.com,466,31
Google,106,14
Bing,60,14
statics.teams.cdn.office.net,25,7
github.com,17,8
linkedin.com,14,1
chatgpt.com,7,1
DuckDuckGo,1,1
