referrer,views_total,views_unique
Google,241,31
learn.microsoft.com,206,13
github.com,120,21
Bing,108,37
chatgpt.com,26,7
DuckDuckGo,22,2
teams.public.onecdn.static.microsoft,15,6
search.brave.com,12,1
apchq-crm.visualstudio.com,8,1
linkedin.com,5,5
