referrer,views_total,views_unique
learn.microsoft.com,163,24
github.com,106,17
teams.public.onecdn.static.microsoft,77,18
Google,51,34
Bing,46,27
chatgpt.com,9,6
claude.ai,2,1
linkedin.com,1,1
search.brave.com,1,1
