referrer,views_total,views_unique
learn.microsoft.com,319,60
github.com,45,12
statics.teams.cdn.office.net,40,4
Bing,16,11
linkedin.com,14,12
microsoft.github.io,11,1
chatgpt.com,6,3
com.linkedin.android,6,2
Google,2,1
review.learn.microsoft.com,2,1
