referrer,views_total,views_unique
learn.microsoft.com,373,61
github.com,98,14
statics.teams.cdn.office.net,44,4
linkedin.com,37,20
Bing,30,15
com.linkedin.android,24,8
chatgpt.com,11,3
Google,10,2
m365.cloud.microsoft,3,2
lnkd.in,3,2
