referrer,views_total,views_unique
learn.microsoft.com,252,22
github.com,51,20
Google,49,16
Bing,31,7
statics.teams.cdn.office.net,9,2
teams.public.onecdn.static.microsoft,5,3
DuckDuckGo,2,2
