referrer,views_total,views_unique
learn.microsoft.com,197,36
Google,107,12
Bing,64,17
perplexity.ai,55,1
github.com,36,11
DuckDuckGo,8,2
microsoft.github.io,8,1
linkedin.com,6,2
statics.teams.cdn.office.net,5,2
Yahoo,1,1
