referrer,views_total,views_unique
learn.microsoft.com,244,14
Bing,129,29
Google,123,25
github.com,113,21
teams.public.onecdn.static.microsoft,57,15
chatgpt.com,16,7
DuckDuckGo,11,1
linkedin.com,6,5
claude.ai,1,1
