referrer,views_total,views_unique
learn.microsoft.com,158,20
github.com,60,22
Google,27,16
Bing,19,7
copilot.com,7,1
search.brave.com,2,1
teams.df.onecdn.static.microsoft,2,1
DuckDuckGo,1,1
linkedin.com,1,1
teams.public.onecdn.static.microsoft,1,1
