referrer,views_total,views_unique
Google,182,33
learn.microsoft.com,107,22
Bing,70,26
github.com,61,24
teams.public.onecdn.static.microsoft,51,14
chatgpt.com,19,2
DuckDuckGo,6,2
statics.teams.cdn.office.net,2,1
teams.df.onecdn.static.microsoft,1,1
