referrer,views_total,views_unique
learn.microsoft.com,470,44
Bing,113,31
Google,50,15
github.com,24,11
perplexity.ai,10,1
copilot.microsoft.com,8,2
statics.teams.cdn.office.net,7,4
microsoft.github.io,7,1
linkedin.com,3,1
chatgpt.com,1,1
