referrer,views_total,views_unique
learn.microsoft.com,194,21
Google,150,29
Bing,108,32
teams.public.onecdn.static.microsoft,69,17
github.com,44,20
linkedin.com,43,28
chatgpt.com,21,2
com.linkedin.android,10,6
cechat-web.com,6,1
DuckDuckGo,5,1
