referrer,views_total,views_unique
learn.microsoft.com,316,56
github.com,55,13
statics.teams.cdn.office.net,40,4
linkedin.com,14,10
Bing,14,9
Google,11,2
microsoft.github.io,11,1
chatgpt.com,6,3
com.linkedin.android,6,2
review.learn.microsoft.com,2,1
