referrer,views_total,views_unique
learn.microsoft.com,306,25
Bing,104,27
Google,56,10
github.com,52,12
perplexity.ai,10,1
statics.teams.cdn.office.net,4,3
linkedin.com,3,1
chatgpt.com,1,1
