referrer,views_total,views_unique
learn.microsoft.com,489,30
Google,72,12
Bing,67,13
statics.teams.cdn.office.net,26,7
github.com,18,9
linkedin.com,15,2
chatgpt.com,7,1
DuckDuckGo,2,2
