referrer,views_total,views_unique
Google,155,26
learn.microsoft.com,101,19
Bing,61,27
github.com,38,9
chatgpt.com,31,3
teams.public.onecdn.static.microsoft,14,5
DuckDuckGo,4,2
thepowertimes.com,2,1
