referrer,views_total,views_unique
Google,241,31
learn.microsoft.com,207,14
github.com,128,23
Bing,104,35
chatgpt.com,24,5
DuckDuckGo,22,2
teams.public.onecdn.static.microsoft,20,8
search.brave.com,12,1
apchq-crm.visualstudio.com,8,1
linkedin.com,5,5
