referrer,views_total,views_unique
learn.microsoft.com,299,28
Google,73,12
Bing,66,12
statics.teams.cdn.office.net,21,7
github.com,16,8
linkedin.com,15,2
chatgpt.com,7,1
DuckDuckGo,1,1
