referrer,views_total,views_unique
learn.microsoft.com,343,32
Bing,77,24
Google,40,12
github.com,33,10
perplexity.ai,10,1
statics.teams.cdn.office.net,7,4
microsoft.github.io,7,1
copilot.microsoft.com,4,1
linkedin.com,3,1
chatgpt.com,1,1
