referrer,views_total,views_unique
learn.microsoft.com,292,37
Bing,156,25
github.com,74,12
Google,71,20
search.brave.com,19,1
linkedin.com,13,1
statics.teams.cdn.office.net,10,2
microsoft.github.io,7,1
chatgpt.com,5,2
copilot.microsoft.com,4,1
