referrer,views_total,views_unique
learn.microsoft.com,143,21
github.com,54,26
Google,32,15
Bing,22,8
linkedin.com,10,4
copilot.com,7,1
teams.public.onecdn.static.microsoft,5,2
statics.teams.cdn.office.net,4,1
search.brave.com,2,1
teams.df.onecdn.static.microsoft,2,1
