referrer,views_total,views_unique
learn.microsoft.com,172,19
Google,118,23
Bing,74,22
github.com,58,19
linkedin.com,54,34
teams.public.onecdn.static.microsoft,51,12
com.linkedin.android,27,8
cechat-web.com,6,1
lnkd.in,4,2
chatgpt.com,3,1
