referrer,views_total,views_unique
learn.microsoft.com,264,16
Google,152,31
github.com,143,25
Bing,102,28
teams.public.onecdn.static.microsoft,55,15
chatgpt.com,16,7
DuckDuckGo,11,1
linkedin.com,10,7
