referrer,views_total,views_unique
learn.microsoft.com,329,59
github.com,51,13
statics.teams.cdn.office.net,40,4
linkedin.com,17,14
Bing,15,10
microsoft.github.io,11,1
chatgpt.com,6,3
com.linkedin.android,6,2
lnkd.in,3,2
m365.cloud.microsoft,3,2
