referrer,views_total,views_unique
learn.microsoft.com,161,24
github.com,100,16
teams.public.onecdn.static.microsoft,72,17
Google,54,39
Bing,46,27
chatgpt.com,9,6
claude.ai,2,1
com.linkedin.android,1,1
search.brave.com,1,1
