referrer,views_total,views_unique
learn.microsoft.com,307,35
Bing,89,26
Google,63,18
github.com,34,10
statics.teams.cdn.office.net,34,4
search.brave.com,3,2
copilot.microsoft.com,3,1
en.wikipedia.org,3,1
Yahoo,2,1
linkedin.com,2,1
