referrer,views_total,views_unique
learn.microsoft.com,301,35
Bing,181,28
github.com,79,13
Google,77,19
statics.teams.cdn.office.net,26,4
search.brave.com,21,2
linkedin.com,15,2
chatgpt.com,5,2
copilot.microsoft.com,3,1
qwant.com,1,1
