referrer,views_total,views_unique
learn.microsoft.com,293,32
linkedin.com,90,37
community.directions4partners.com,64,1
github.com,51,10
Google,41,7
statics.teams.cdn.office.net,38,12
com.linkedin.android,34,16
Bing,34,13
lnkd.in,11,5
repos.opensource.microsoft.com,9,2
