referrer,views_total,views_unique
learn.microsoft.com,335,29
Bing,93,25
Google,48,13
github.com,44,11
perplexity.ai,10,1
microsoft.github.io,7,1
statics.teams.cdn.office.net,4,3
copilot.microsoft.com,4,1
linkedin.com,3,1
chatgpt.com,1,1
