referrer,views_total,views_unique
learn.microsoft.com,317,38
Bing,167,29
github.com,77,13
Google,68,19
search.brave.com,19,1
linkedin.com,13,1
statics.teams.cdn.office.net,10,2
chatgpt.com,5,2
copilot.microsoft.com,4,1
DuckDuckGo,1,1
