referrer,views_total,views_unique
Google,150,30
learn.microsoft.com,109,20
github.com,55,19
Bing,47,28
chatgpt.com,20,4
Yahoo,4,1
DuckDuckGo,2,2
teams.df.onecdn.static.microsoft,1,1
teams.public.onecdn.static.microsoft,1,1
