referrer,views_total,views_unique
learn.microsoft.com,280,31
Bing,51,9
Google,43,13
github.com,16,10
linkedin.com,15,2
statics.teams.cdn.office.net,9,5
teams.public.onecdn.static.microsoft,4,3
DuckDuckGo,1,1
