referrer,views_total,views_unique
Google,185,35
learn.microsoft.com,112,24
Bing,79,27
teams.public.onecdn.static.microsoft,55,14
github.com,45,21
chatgpt.com,19,2
DuckDuckGo,6,2
statics.teams.cdn.office.net,2,1
teams.df.onecdn.static.microsoft,1,1
