referrer,views_total,views_unique
learn.microsoft.com,108,20
github.com,50,22
Google,31,14
Bing,20,7
DuckDuckGo,18,2
linkedin.com,10,4
copilot.com,7,1
teams.public.onecdn.static.microsoft,5,2
statics.teams.cdn.office.net,4,1
search.brave.com,2,1
