referrer,views_total,views_unique
Google,148,29
learn.microsoft.com,118,17
Bing,103,23
github.com,78,23
teams.public.onecdn.static.microsoft,57,16
linkedin.com,10,6
chatgpt.com,10,5
ecosia.org,1,1
