referrer,views_total,views_unique
learn.microsoft.com,287,29
statics.teams.cdn.office.net,71,11
github.com,70,7
Google,65,8
community.directions4partners.com,64,1
linkedin.com,37,13
com.linkedin.android,24,12
Bing,11,4
m.facebook.com,7,1
chatgpt.com,4,2
