referrer,views_total,views_unique
Google,171,29
learn.microsoft.com,101,19
Bing,64,24
github.com,46,11
teams.public.onecdn.static.microsoft,23,6
chatgpt.com,20,2
DuckDuckGo,3,1
thepowertimes.com,2,1
linkedin.com,1,1
